#,CMT,GeneID,Name,#SEQ,ave_SP,SP,SP200,SP_PHO,TM_PHO,ave_GPI,XC,Others,XC_HH,Others_HH,GO_CC
291,CMT_E,FBgn0051439,Muc96D,4,0.917,0.750,1.000,1.000,0.000,0.000,CBM_14_19[CBM_14:1],N/A,N/A,N/A,GO:0005576:extracellular region:IEA; GO:0031012:extracellular matrix:ISM;
292,CMT_E,FBgn0051973,Cda5,57,0.912,0.877,0.982,0.877,0.211,0.000,CBM_14_19[CBM_14:1]; Polysacc_deac_1:0.93,N/A,CBM_14_19[CBM_14],Polysacc_deac_2; Glyco_hydro_57,GO:0005576:extracellular region:IEA;
293,CMT_E,FBgn0052036,CG32036,9,0.778,0.778,0.778,0.778,0.000,0.000,CBM_14_19[CBM_14:1],N/A,N/A,N/A,GO:0005576:extracellular region:IEA;
294,CMT_E,FBgn0052284,CG32284,8,0.750,0.750,0.750,0.750,0.000,0.000,CBM_14_19[CBM_14:1],N/A,N/A,N/A,GO:0005576:extracellular region:IEA;
295,CMT_E,FBgn0052302,CG32302,12,0.917,0.917,0.917,0.917,0.000,0.000,CBM_14_19[CBM_14:1],N/A,N/A,N/A,GO:0005576:extracellular region:IEA;
296,CMT_E,FBgn0052304,obst-I,10,0.900,0.900,0.900,0.900,0.000,0.000,CBM_14_19[CBM_14:1],N/A,N/A,N/A,GO:0005576:extracellular region:IEA;
297,CMT_E,FBgn0053263,CG33263,13,1.000,1.000,1.000,1.000,0.000,0.000,CBM_14_19[CBM_14:1],N/A,N/A,N/A,GO:0005576:extracellular region:IEA;
298,CMT_E,FBgn0053265,Muc68E,6,0.444,0.333,0.500,0.500,0.000,0.000,CBM_14_19[CBM_14:1],N/A,N/A,N/A,GO:0005576:extracellular region:IEA; GO:0031012:extracellular matrix:ISM;
299,CMT_E,FBgn0053983,obst-H,14,0.952,0.929,1.000,0.929,0.071,0.036,CBM_14_19[CBM_14:1],N/A,N/A,N/A,GO:0005576:extracellular region:IEA;
300,CMT_E,FBgn0053985,CG33985,12,1.000,1.000,1.000,1.000,0.000,0.042,CBM_14_19[CBM_14:1],N/A,N/A,N/A,GO:0005576:extracellular region:IEA;
301,CMT_E,FBgn0053986,CG33986,13,0.821,0.769,0.846,0.846,0.000,0.000,CBM_14_19[CBM_14:1],N/A,N/A,N/A,GO:0005576:extracellular region:IEA;
302,CMT_E,FBgn0085311,CG34282,12,0.944,0.917,1.000,0.917,0.167,0.000,CBM_14_19[CBM_14:1],N/A,N/A,N/A,GO:0005576:extracellular region:IEA;
303,CMT_E,FBgn0259192,CG42296,13,0.718,0.692,0.769,0.692,0.231,0.000,CBM_14_19[CBM_14:1],N/A,N/A,N/A,GO:0005576:extracellular region:IEA;
304,CMT_E,FBgn0259748,CG42397,11,0.909,0.909,0.909,0.909,0.000,0.000,CBM_14_19[CBM_14:1],Cornifin:0.0909,N/A,N/A,GO:0005576:extracellular region:IEA;
305,CMT_E,FBgn0260386,mtg,20,0.800,0.800,0.800,0.800,0.000,0.000,CBM_14_19[CBM_14:1],N/A,N/A,N/A,GO:0043083:synaptic cleft:IDA; GO:0043195:terminal bouton:IDA; GO:0005576:extracellular region:IDA; GO:0005615:extracellular space:IDA;
306,CMT_E,FBgn0260393,CG17147,16,0.750,0.750,0.750,0.750,0.125,0.125,CBM_14_19[CBM_14:1],N/A,N/A,N/A,GO:0005576:extracellular region:IEA;
307,CMT_E,FBgn0260653,serp,11,1.000,1.000,1.000,1.000,0.000,0.000,CBM_14_19[CBM_14:1]; Ldl_recept_a:1; Polysacc_deac_1:1,N/A,N/A,Polysacc_deac_2,GO:0005737:cytoplasm:IDA; GO:0005770:late endosome:IDA; GO:0005604:basement membrane:IDA; GO:0005615:extracellular space:IDA;
308,CMT_E,FBgn0261681,CG42728,11,0.788,0.818,0.909,0.636,0.364,0.000,CBM_14_19[CBM_14:1],N/A,CBM_14_19[CBM_14],N/A,GO:0005576:extracellular region:IEA;
309,CMT_E,FBgn0261682,CG42729,12,0.694,0.667,0.750,0.667,0.167,0.000,CBM_14_19[CBM_14:1],N/A,CBM_14_19[CBM_14],N/A,GO:0005576:extracellular region:IEA;
310,CMT_E,FBgn0262854,CG43218,11,0.727,0.727,0.818,0.636,0.091,0.045,CBM_14_19[CBM_14:1],N/A,N/A,N/A,GO:0005576:extracellular region:IEA;
311,CMT_E,FBgn0262986,CG43294,10,0.400,0.400,0.400,0.400,0.100,0.000,CBM_14_19[CBM_14:1],N/A,CBM_14_19[CBM_14],N/A,GO:0005576:extracellular region:IEA;
312,CMT_E,FBgn0263748,CG43673,8,1.000,1.000,1.000,1.000,0.000,0.000,CBM_14_19[CBM_14:1],N/A,N/A,N/A,GO:0005576:extracellular region:IEA;
313,CMT_E,FBgn0264488,CG43896,13,0.821,0.769,0.846,0.846,0.000,0.000,CBM_14_19[CBM_14:1],Noelin-1:0.0769,N/A,N/A,GO:0005576:extracellular region:IEA;
314,CMT_E,FBgn0023479,Tequila,37,0.838,0.784,0.865,0.865,0.000,0.014,Trypsin[Trypsin:0.919]; CBM_14_19[CBM_14:0.973]; SRCR[SRCR:0.919]; Ldl_recept_a:0.919,N/A,N/A,N/A,GO:0005576:extracellular region:IEA; GO:0016020:membrane:IEA;
315,CMT_E,FBgn0025390,Mur2B,15,0.911,0.867,0.933,0.933,0.000,0.033,CBM_14_19[CBM_14:0.933],N/A,N/A,N/A,GO:0005576:extracellular region:IEA; GO:0042600:chorion:IDA; GO:0031012:extracellular matrix:ISM;
316,CMT_E,FBgn0250907,Cht3,15,0.600,0.600,0.600,0.600,0.200,0.000,CBM_14_19[CBM_14:0.933]; Glyco_hydro_18:1,DUF2453:0.0667,N/A,N/A,GO:0005576:extracellular region:IEA;
317,CMT_E,FBgn0263132,Cht6,28,0.881,0.821,0.929,0.893,0.000,0.000,CBM_14_19[CBM_14:0.929]; Glyco_hydro_18:0.929,N/A,N/A,N/A,GO:0005576:extracellular region:IEA;
318,CMT_E,FBgn0035430,CG12009,13,0.846,0.846,0.846,0.846,0.000,0.000,CBM_14_19[CBM_14:0.923],N/A,N/A,N/A,GO:0005576:extracellular region:IEA;
319,CMT_E,FBgn0039453,CG6403,13,0.769,0.769,0.769,0.769,0.000,0.000,CBM_14_19[CBM_14:0.923],N/A,CBM_14_19[CBM_14],Ibs_toxin,GO:0005576:extracellular region:IEA;
320,CMT_E,FBgn0031000,Muc18B,11,0.909,0.909,0.909,0.909,0.000,0.045,CBM_14_19[CBM_14:0.909],N/A,N/A,N/A,GO:0005576:extracellular region:IEA; GO:0031012:extracellular matrix:ISM;
321,CMT_E,FBgn0040950,Muc26B,9,0.889,0.778,1.000,0.889,0.111,0.056,CBM_14_19[CBM_14:0.889],N/A,N/A,N/A,GO:0005576:extracellular region:IEA; GO:0031012:extracellular matrix:ISM;
322,CMT_E,FBgn0085249,CG34220,8,0.750,0.750,0.750,0.750,0.000,0.000,CBM_14_19[CBM_14:0.875],N/A,N/A,N/A,GO:0005576:extracellular region:IEA;
323,CMT_E,FBgn0085353,CG34324,8,0.708,0.625,0.750,0.750,0.000,0.000,CBM_14_19[CBM_14:0.875],N/A,N/A,N/A,GO:0005576:extracellular region:IEA;
324,CMT_E,FBgn0261341,verm,27,0.852,0.852,0.852,0.852,0.000,0.000,CBM_14_19[CBM_14:0.852]; Ldl_recept_a:0.852; Polysacc_deac_1:0.222,N/A,Polysacc_deac_1,DUF2334; Glyco_hydro_57; Polysacc_deac_2; DUF3473,GO:0005576:extracellular region:IEA;
325,CMT_E,FBgn0038629,CG14304,20,0.717,0.650,0.700,0.800,0.000,0.000,CBM_14_19[CBM_14:0.85],N/A,N/A,N/A,GO:0005576:extracellular region:IEA;
326,CMT_E,FBgn0035398,Cht7,13,0.718,0.692,0.769,0.692,0.692,0.000,CBM_14_19[CBM_14:0.846]; Glyco_hydro_18:1; Prominin:0.0769,N/A,N/A,N/A,GO:0005576:extracellular region:IEA;
327,CMT_E,FBgn0052499,Cda4,13,0.692,0.692,0.692,0.692,0.000,0.000,CBM_14_19[CBM_14:0.846],N/A,Polysacc_deac_1,DUF2334; Glyco_hydro_57; Polysacc_deac_2; DUF3473,GO:0098595:perivitelline space:IDA;
328,CMT_E,FBgn0040687,CG14645,13,1.000,1.000,1.000,1.000,0.000,0.000,CBM_14_19[CBM_14:0.769],N/A,N/A,N/A,GO:0005576:extracellular region:IEA;
329,CMT_E,FBgn0052656,Muc11A,7,0.857,0.857,0.857,0.857,0.000,0.000,CBM_14_19[CBM_14:0.714],N/A,N/A,N/A,GO:0005576:extracellular region:IEA; GO:0031012:extracellular matrix:ISM;
330,CMT_E,FBgn0085320,CG34291,10,1.000,1.000,1.000,1.000,0.000,0.000,CBM_14_19[CBM_14:0.7],N/A,N/A,N/A,N/A
331,CMT_E,FBgn0260026,CG42494,10,0.867,0.900,0.900,0.800,0.000,0.000,"CBM_14_19[CBM_14:0.7, CBM_19:0.1]",N/A,N/A,N/A,GO:0005576:extracellular region:IEA;
332,CMT_E,FBgn0085456,CG34427,12,0.917,0.917,0.917,0.917,0.083,0.083,CBM_14_19[CBM_14:0.667],N/A,N/A,N/A,GO:0005576:extracellular region:IEA;
333,CMT_E,FBgn0040608,CG14246,8,0.000,0.000,0.000,0.000,0.000,0.000,CBM_14_19[CBM_14:0.625],N/A,CBM_14_19[CBM_14],N/A,N/A
334,CMT_E,FBgn0040958,Peritrophin-15b,21,0.984,1.000,1.000,0.952,0.095,0.024,CBM_14_19[CBM_14:0.571],N/A,N/A,N/A,GO:0005615:extracellular space:ISS; GO:0005576:extracellular region:IEA;
335,CMT_E,FBgn0040959,Peritrophin-15a,21,0.984,1.000,1.000,0.952,0.095,0.024,CBM_14_19[CBM_14:0.571],N/A,N/A,N/A,GO:0005615:extracellular space:ISS; GO:0005576:extracellular region:IEA;
336,CMT_E,FBgn0035932,CG13308,11,1.000,1.000,1.000,1.000,0.000,0.091,CBM_14_19[CBM_14:0.545],N/A,CBM_14_19[CBM_14],N/A,GO:0005576:extracellular region:IEA;
337,CMT_E,FBgn0038645,CG7714,11,0.909,0.818,1.000,0.909,0.091,0.000,CBM_14_19[CBM_14:0.182],N/A,N/A,N/A,GO:0005576:extracellular region:IEA;
338,CMT_E,FBgn0039452,CG14245,11,1.000,1.000,1.000,1.000,0.000,0.000,CBM_14_19[CBM_14:0.182],N/A,CBM_14_19[CBM_14],N/A,GO:0005576:extracellular region:IEA;
339,CMT_E,FBgn0035933,CG13309,8,1.000,1.000,1.000,1.000,0.000,0.000,CBM_14_19[CBM_14:0.125],N/A,CBM_14_19[CBM_14],N/A,GO:0005576:extracellular region:IEA; GO:0005615:extracellular space:ISM;
340,CMT_E,FBgn0036563,CG13075,26,0.923,0.923,0.923,0.923,0.000,0.000,"CBM_14_19[CBM_14:0.0385, CBM_19:0.0385]",N/A,CBM_14_19[CBM_14],N/A,GO:0005576:extracellular region:IEA;
341,CMT_E,FBgn0053258,CG33258,26,0.923,0.923,0.923,0.923,0.000,0.000,"CBM_14_19[CBM_14:0.0385, CBM_19:0.0385]",N/A,CBM_14_19[CBM_14],N/A,GO:0005576:extracellular region:IEA;
342,CMT_E,FBgn0035413,CG14958,12,0.972,0.917,1.000,1.000,0.000,0.000,N/A,N/A,CBM_14_19[CBM_19],N/A,N/A
343,CMT_E,FBgn0035929,CG13311,14,0.929,1.000,1.000,0.786,0.214,0.000,N/A,N/A,CBM_14_19[CBM_19],N/A,N/A
344,CMT_E,FBgn0039454,CG14247,12,0.972,0.917,1.000,1.000,0.000,0.000,N/A,N/A,CBM_14_19[CBM_14],N/A,GO:0005576:extracellular region:IEA;
345,CMT_E,FBgn0052024,CG32024,6,1.000,1.000,1.000,1.000,0.000,0.000,N/A,N/A,CBM_14_19[CBM_14],N/A,GO:0005576:extracellular region:IEA;
346,CMT_E,FBgn0085455,CG34426,10,1.000,1.000,1.000,1.000,0.000,0.000,N/A,N/A,CBM_14_19[CBM_14],N/A,GO:0005576:extracellular region:IEA;
347,CMT_E,FBgn0260430,CG42525,14,0.905,0.929,1.000,0.786,0.000,0.000,N/A,N/A,CBM_14_19[CBM_14],N/A,GO:0005576:extracellular region:IEA;
348,CMT_M,FBgn0004619,GluRIA,13,0.821,0.769,0.846,0.846,3.000,0.000,PBP[Lig_chan-Glu_bd:1]; Periplas_BP[ANF_receptor:1],Ion_channel[Lig_chan:1],N/A,N/A,GO:0008328:ionotropic glutamate receptor complex:IC; GO:0016021:integral component of membrane:NAS; GO:0016020:membrane:IEA;
349,CMT_M,FBgn0010399,Nmdar1,14,0.833,0.786,0.929,0.786,4.071,0.000,"PBP[Lig_chan-Glu_bd:1, SBP_bac_3:0.0714]; Periplas_BP[ANF_receptor:1]",Ion_channel[Lig_chan:1]; CaM_bdg_C0:0.929,N/A,N/A,GO:0008328:ionotropic glutamate receptor complex:IPI; GO:0016021:integral component of membrane:IDA;
350,CMT_M,FBgn0020429,GluRIIB,12,1.000,1.000,1.000,1.000,4.167,0.000,"PBP[Lig_chan-Glu_bd:1, SBP_bac_3:1]; Periplas_BP[ANF_receptor:1]",Ion_channel[Lig_chan:1],N/A,N/A,GO:0005886:plasma membrane:ISS; GO:0031594:neuromuscular junction:IDA; GO:0097482:muscle cell postsynaptic density:IDA; GO:0008328:ionotropic glutamate receptor complex:IMP; GO:0031594:neuromuscular junction:IDA; GO:0031594:neuromuscular junction:IDA;
351,CMT_E,FBgn0022355,Tsf1,12,0.972,0.917,1.000,1.000,0.000,0.042,PBP[Transferrin:1],N/A,"PBP[Transferrin, Phosphonate-bd]",N/A,GO:0005576:extracellular region:IDA; GO:0005886:plasma membrane:IDA;
352,CMT_M,FBgn0026255,clumsy,19,0.737,0.737,0.737,0.737,3.053,0.053,"PBP[Lig_chan-Glu_bd:1, SBP_bac_3:0.947]; Periplas_BP[ANF_receptor:1]",Ion_channel[Lig_chan:1],N/A,N/A,GO:0005886:plasma membrane:ISS;
353,CMT_M,FBgn0028422,GluRIID,11,1.000,1.000,1.000,1.000,3.182,0.000,"PBP[Lig_chan-Glu_bd:1, SBP_bac_3:0.636]; Periplas_BP[ANF_receptor:1]",Ion_channel[Lig_chan:1],N/A,N/A,GO:0008328:ionotropic glutamate receptor complex:ISS; GO:0097482:muscle cell postsynaptic density:IDA; GO:0008328:ionotropic glutamate receptor complex:IMP;
354,CMT_M,FBgn0029966,Ir7c,12,0.278,0.333,0.500,0.000,5.833,0.000,PBP[Lig_chan-Glu_bd:1],Ion_channel[Lig_chan:0.583],N/A,N/A,GO:0016020:membrane:IEA; GO:0016021:integral component of membrane:ISM;
355,CMT_M,FBgn0031634,Ir25a,15,0.622,0.600,0.667,0.600,3.067,0.000,PBP[Lig_chan-Glu_bd:1],Ion_channel[Lig_chan:1],"Periplas_BP[Peripla_BP_6, ANF_receptor, Peripla_BP_5, ABC_sub_bind, Peripla_BP_4, Peripla_BP_1]",N/A,GO:0016020:membrane:IEA; GO:0016021:integral component of membrane:ISM; GO:0071683:sensory dendrite:IDA; GO:0005929:cilium:IDA;
356,CMT_G,FBgn0034094,Tsf3,15,0.867,0.867,0.867,0.867,0.733,0.867,"PBP[Phosphonate-bd:0.267, Transferrin:1]",N/A,N/A,N/A,GO:0005615:extracellular space:IEA;
357,CMT_M,FBgn0035604,Ir64a,12,0.944,0.917,1.000,0.917,4.000,0.000,PBP[Lig_chan-Glu_bd:1],Ion_channel[Lig_chan:0.917],N/A,N/A,GO:0016021:integral component of membrane:ISM; GO:0071683:sensory dendrite:IDA; GO:0071683:sensory dendrite:IDA; GO:0071683:sensory dendrite:IDA; GO:0032590:dendrite membrane:IDA;
358,CMT_G,FBgn0036299,Tsf2,12,0.917,0.917,0.917,0.917,1.000,0.958,PBP[Transferrin:1],N/A,N/A,N/A,GO:0005576:extracellular region:ISS; GO:0005918:septate junction:IPI; GO:0055037:recycling endosome:IPI; GO:0005769:early endosome:IPI; GO:0046658:anchored component of plasma membrane:IDA; GO:0005886:plasma membrane:IDA; GO:0005829:cytosol:IDA; GO:0005886:plasma membrane:IDA;
359,CMT_M,FBgn0036937,Ir76b,13,0.846,0.846,0.846,0.846,3.846,0.000,PBP[Lig_chan-Glu_bd:1],Ion_channel[Lig_chan:1],N/A,N/A,GO:0016020:membrane:IEA; GO:0016021:integral component of membrane:ISM; GO:0043235:receptor complex:IDA; GO:0071683:sensory dendrite:IDA;
360,CMT_M,FBgn0037501,Ir84a,12,0.694,0.417,0.833,0.833,3.000,0.042,PBP[Lig_chan-Glu_bd:1],Ion_channel[Lig_chan:1],N/A,N/A,GO:0016021:integral component of membrane:ISM; GO:0043235:receptor complex:IDA; GO:0005887:integral component of plasma membrane:IDA; GO:0071683:sensory dendrite:IDA; GO:0044292:dendrite terminus:IDA; GO:0043025:neuronal cell body:IDA;
361,CMT_M,FBgn0038840,CG5621,30,0.867,0.900,0.967,0.733,4.900,0.033,"PBP[Lig_chan-Glu_bd:1, SBP_bac_3:1]; Periplas_BP[ANF_receptor:1]",Ion_channel[Lig_chan:1],N/A,N/A,GO:0005886:plasma membrane:ISS;
362,CMT_M,FBgn0039916,Ekar,21,0.778,0.714,0.810,0.810,2.524,0.071,"PBP[Lig_chan-Glu_bd:1, SBP_bac_3:0.762]; Periplas_BP[ANF_receptor:1]",Ion_channel[Lig_chan:0.905],N/A,N/A,GO:0005886:plasma membrane:ISS;
363,CMT_M,FBgn0046113,GluRIIC,13,0.846,0.769,0.923,0.846,3.923,0.000,"PBP[Lig_chan-Glu_bd:1, SBP_bac_3:1]; Periplas_BP[ANF_receptor:1]",Ion_channel[Lig_chan:1],N/A,N/A,GO:0045202:synapse:IDA; GO:0097482:muscle cell postsynaptic density:IDA; GO:0008328:ionotropic glutamate receptor complex:IMP; GO:0031594:neuromuscular junction:IDA;
364,CMT_M,FBgn0052704,Ir8a,12,0.861,0.833,0.833,0.917,2.917,0.083,PBP[Lig_chan-Glu_bd:1],Ion_channel[Lig_chan:1],"Periplas_BP[ANF_receptor, Peripla_BP_6, Peripla_BP_5, Peripla_BP_1]",N/A,GO:0016021:integral component of membrane:ISM; GO:0005887:integral component of plasma membrane:IDA; GO:0071683:sensory dendrite:IDA; GO:0005886:plasma membrane:IDA; GO:0043235:receptor complex:IDA; GO:0032590:dendrite membrane:IDA; GO:0071683:sensory dendrite:IDA;
365,CMT_M,FBgn0053513,Nmdar2,26,0.218,0.077,0.462,0.115,4.500,0.000,PBP[Lig_chan-Glu_bd:0.962]; Periplas_BP[ANF_receptor:0.962],Ion_channel[Lig_chan:1],"Periplas_BP[Peripla_BP_6, Peripla_BP_5]",N/A,GO:0016021:integral component of membrane:IDA; GO:0008328:ionotropic glutamate receptor complex:IPI;
366,CMT_M,FBgn0039927,CG11155,36,0.065,0.028,0.139,0.028,3.667,0.000,"PBP[Lig_chan-Glu_bd:0.944, SBP_bac_3:0.722]; Periplas_BP[ANF_receptor:1]",Ion_channel[Lig_chan:0.861],N/A,N/A,GO:0005886:plasma membrane:ISS;
367,CMT_M,FBgn0264000,GluRIB,15,0.933,0.933,0.933,0.933,2.600,0.000,PBP[Lig_chan-Glu_bd:0.933]; Periplas_BP[ANF_receptor:1],Ion_channel[Lig_chan:0.867],N/A,N/A,GO:0008328:ionotropic glutamate receptor complex:ISS; GO:0008328:ionotropic glutamate receptor complex:ISS;
368,CMT_M,FBgn0051201,GluRIIE,14,0.476,0.643,0.643,0.143,4.000,0.000,"PBP[Lig_chan-Glu_bd:0.929, SBP_bac_3:0.929]; Periplas_BP[ANF_receptor:0.929]",Ion_channel[Lig_chan:0.929]; DUF4227:0.0714,N/A,N/A,GO:0016021:integral component of membrane:ISS; GO:0008328:ionotropic glutamate receptor complex:IMP; GO:0097482:muscle cell postsynaptic density:IDA;
369,CMT_M,FBgn0038837,CG3822,13,1.000,1.000,1.000,1.000,2.769,0.000,"PBP[Lig_chan-Glu_bd:0.923, SBP_bac_3:0.923]; Periplas_BP[ANF_receptor:1]",Ion_channel[Lig_chan:0.923],N/A,N/A,GO:0005886:plasma membrane:ISS;
370,CMT_M,FBgn0004620,GluRIIA,12,0.500,0.583,0.833,0.083,4.417,0.000,"PBP[Lig_chan-Glu_bd:0.917, SBP_bac_3:0.5]; Periplas_BP[ANF_receptor:1]",Ion_channel[Lig_chan:0.917],N/A,N/A,GO:0005886:plasma membrane:IDA; GO:0005886:plasma membrane:ISS; GO:0031594:neuromuscular junction:IDA; GO:0097482:muscle cell postsynaptic density:IDA; GO:0008328:ionotropic glutamate receptor complex:IMP; GO:0031594:neuromuscular junction:IDA; GO:0097482:muscle cell postsynaptic density:IDA; GO:0031594:neuromuscular junction:IDA; GO:0031594:neuromuscular junction:IDA;
371,CMT_M,FBgn0038153,Ir87a,12,0.889,0.917,0.917,0.833,4.167,0.000,PBP[SBP_bac_3:0.917],Ion_channel[Lig_chan:0.0833],N/A,N/A,GO:0016021:integral component of membrane:ISM;
372,CMT_M,FBgn0083979,Ir10a,12,0.833,0.833,0.833,0.833,4.583,0.042,PBP[Lig_chan-Glu_bd:0.917],Ion_channel[Lig_chan:1],N/A,N/A,GO:0016021:integral component of membrane:ISM;
373,CMT_M,FBgn0036829,Ir75d,15,0.556,0.533,0.600,0.533,2.867,0.000,PBP[Lig_chan-Glu_bd:0.867],Ion_channel[Lig_chan:0.8],N/A,N/A,GO:0016020:membrane:IEA; GO:0016021:integral component of membrane:ISM;
374,CMT_M,FBgn0259188,Ir7f,12,0.000,0.000,0.000,0.000,3.500,0.083,"PBP[Lig_chan-Glu_bd:0.833, SBP_bac_3:0.417]",HTH[DUF2250:0.0833]; Ion_channel[Lig_chan:0.0833],N/A,N/A,GO:0016021:integral component of membrane:ISM;
375,CMT_M,FBgn0259190,Ir7d,14,0.619,0.571,0.714,0.571,3.571,0.071,"PBP[Lig_chan-Glu_bd:0.786, SBP_bac_3:0.143]",N/A,"PBP[SBP_bac_3, LysR_substrate]",N/A,GO:0016021:integral component of membrane:ISM;
376,CMT_M,FBgn0040849,Ir41a,13,0.077,0.077,0.154,0.000,3.615,0.269,PBP[Lig_chan-Glu_bd:0.692],Ion_channel[Lig_chan:1],N/A,N/A,GO:0016020:membrane:IEA; GO:0016021:integral component of membrane:ISM;
377,CMT_M,FBgn0259683,Ir40a,18,0.722,0.722,0.722,0.722,1.778,0.028,"PBP[Lig_chan-Glu_bd:0.667, SBP_bac_3:0.389]",Ion_channel[Lig_chan:0.667],PBP[SBP_bac_3],N/A,GO:0016020:membrane:IEA; GO:0016021:integral component of membrane:ISM;
378,CMT_M,FBgn0039879,Ir100a,12,1.000,1.000,1.000,1.000,4.333,0.125,PBP[Lig_chan-Glu_bd:0.5],N/A,PBP[SBP_bac_3],Ion_channel[Lig_chan],GO:0016021:integral component of membrane:ISM;
379,CMT_M,FBgn0259215,Ir93a,13,0.667,0.615,0.692,0.692,3.846,0.000,PBP[Lig_chan-Glu_bd:0.462],Ion_channel[Lig_chan:1],PBP[Lig_chan-Glu_bd],N/A,GO:0016020:membrane:IEA; GO:0016021:integral component of membrane:ISM;
380,CMT_M,FBgn0031209,Ir21a,12,0.611,0.750,0.750,0.333,4.167,0.000,PBP[Lig_chan-Glu_bd:0.417],Ion_channel[Lig_chan:1],N/A,N/A,GO:0016020:membrane:IEA; GO:0016021:integral component of membrane:ISM;
381,CMT_M,FBgn0030385,Ir11a,10,0.667,0.600,0.700,0.700,3.300,0.000,"PBP[Lig_chan-Glu_bd:0.4, SBP_bac_3:0.3]",N/A,PBP[SBP_bac_3],Ion_channel[Lig_chan],GO:0016021:integral component of membrane:ISM;
382,CMT_M,FBgn0260874,Ir76a,18,0.000,0.000,0.000,0.000,3.722,0.194,PBP[Lig_chan-Glu_bd:0.333],Ion_channel[Lig_chan:0.944],PBP[Lig_chan-Glu_bd],N/A,GO:0016020:membrane:IEA; GO:0016021:integral component of membrane:ISM; GO:0071683:sensory dendrite:IDA; GO:0043235:receptor complex:IDA;
383,CMT_M,FBgn0029961,Ir7a,13,0.923,0.923,0.923,0.923,2.692,0.385,PBP[Lig_chan-Glu_bd:0.308],Ion_channel[Lig_chan:0.154],PBP[Lig_chan-Glu_bd],N/A,GO:0016021:integral component of membrane:ISM;
384,CMT_M,FBgn0036150,Ir68a,14,0.714,0.714,0.714,0.714,4.143,0.000,"PBP[Lig_chan-Glu_bd:0.286, SBP_bac_3:0.0714]",Ion_channel[Lig_chan:1],PBP[Lig_chan-Glu_bd],N/A,GO:0016020:membrane:IEA; GO:0016021:integral component of membrane:ISM;
385,CMT_M,FBgn0034994,Ir60a,12,0.889,0.917,1.000,0.750,4.500,0.042,PBP[Lig_chan-Glu_bd:0.167],Ion_channel[Lig_chan:0.167],PBP[Lig_chan-Glu_bd],Ion_channel[Lig_chan]; CaM_bdg_C0,GO:0016021:integral component of membrane:ISM;
386,CMT_M,FBgn0261402,Ir75b,7,0.048,0.000,0.143,0.000,4.143,0.143,PBP[Lig_chan-Glu_bd:0.143],Ion_channel[Lig_chan:1],PBP[Lig_chan-Glu_bd],N/A,GO:0016020:membrane:IEA; GO:0016021:integral component of membrane:ISM;
387,CMT_M,FBgn0029965,Ir7b,12,0.917,0.917,0.917,0.917,3.583,0.292,N/A,Ion_channel[Lig_chan:0.917],PBP[Lig_chan-Glu_bd],N/A,GO:0016021:integral component of membrane:ISM;
388,CMT_M,FBgn0029968,Ir7g,9,0.000,0.000,0.000,0.000,3.000,0.278,N/A,N/A,"PBP[Lig_chan-Glu_bd, SBP_bac_3]",N/A,GO:0016021:integral component of membrane:ISM;
389,CMT_M,FBgn0031181,Ir20a,14,0.024,0.000,0.071,0.000,3.071,0.464,N/A,Ion_channel[Lig_chan:0.286],"PBP[Lig_chan-Glu_bd, SBP_bac_3]",N/A,GO:0016021:integral component of membrane:ISM;
390,CMT_M,FBgn0033515,Ir47a,9,0.778,0.778,0.778,0.778,3.000,0.444,N/A,N/A,PBP[Lig_chan-Glu_bd],Ion_channel[Lig_chan],GO:0016021:integral component of membrane:ISM;
391,CMT_M,FBgn0033648,Ir48b,12,0.500,0.500,0.500,0.500,4.167,0.042,N/A,Ion_channel[Lig_chan:1],PBP[Lig_chan-Glu_bd],N/A,GO:0016021:integral component of membrane:ISM;
392,CMT_M,FBgn0033651,Ir48c,9,0.852,0.889,0.889,0.778,3.889,0.667,N/A,Ion_channel[Lig_chan:0.556],PBP[Lig_chan-Glu_bd],N/A,GO:0005783:endoplasmic reticulum:IDA; GO:0016021:integral component of membrane:ISM;
393,CMT_M,FBgn0034023,Ir52a,34,0.833,0.794,0.882,0.824,4.000,0.074,N/A,Ion_channel[Lig_chan:0.0294],"PBP[Lig_chan-Glu_bd, SBP_bac_3]",Ion_channel[Lig_chan],GO:0016021:integral component of membrane:ISM;
394,CMT_M,FBgn0034272,Ir54a,12,0.667,0.667,0.667,0.667,3.417,0.250,N/A,N/A,PBP[Lig_chan-Glu_bd],N/A,GO:0016021:integral component of membrane:ISM;
395,CMT_M,FBgn0034456,Ir56b,11,0.000,0.000,0.000,0.000,4.455,0.000,N/A,Ion_channel[Lig_chan:0.273],PBP[Lig_chan-Glu_bd],N/A,GO:0016021:integral component of membrane:ISM;
396,CMT_M,FBgn0034457,Ir56c,12,0.306,0.250,0.333,0.333,4.833,0.542,N/A,Ion_channel[Lig_chan:0.917]; DUF2410:0.0833,PBP[Lig_chan-Glu_bd],Ion_channel[Lig_chan],GO:0016021:integral component of membrane:ISM;
397,CMT_M,FBgn0034458,Ir56d,12,0.028,0.000,0.000,0.083,3.750,0.000,N/A,Ion_channel[Lig_chan:0.25],PBP[Lig_chan-Glu_bd],Ion_channel[Lig_chan],GO:0016021:integral component of membrane:ISM;
